CONUS_10KM,Precip_5_mm,Precip_6_mm,Precip_7_mm,Precip_8_mm,Precip_10_mm,temp_5_c,temp_6_c,temp_7_c,temp_8_c,temp_10_c
89106,90.0,93.0,82.0,61.0,37.0,15.200000000000001,20.8,24.200000000000003,23.0,10.700000000000001
89107,90.0,95.0,83.0,63.0,39.0,15.0,20.5,23.900000000000002,22.700000000000003,10.5
89108,89.0,96.0,82.0,63.0,39.0,15.200000000000001,20.6,24.0,22.8,10.600000000000001
89109,87.0,97.0,81.0,64.0,39.0,15.3,20.8,24.0,22.8,10.600000000000001
89110,85.0,97.0,80.0,64.0,39.0,15.4,20.900000000000002,24.200000000000003,22.900000000000002,10.600000000000001
89111,82.0,97.0,79.0,63.0,39.0,15.5,21.0,24.400000000000002,23.0,10.700000000000001
89112,80.0,96.0,78.0,63.0,38.0,15.8,21.3,24.5,23.200000000000003,10.8
89113,80.0,96.0,78.0,63.0,39.0,15.9,21.3,24.6,23.200000000000003,10.9
89114,80.0,95.0,78.0,63.0,39.0,16.0,21.400000000000002,24.6,23.200000000000003,11.0
89115,80.0,93.0,78.0,63.0,39.0,16.0,21.400000000000002,24.5,23.1,11.0
89116,78.0,90.0,76.0,61.0,38.0,16.3,21.700000000000003,24.700000000000003,23.400000000000002,11.200000000000001
89117,75.0,85.0,74.0,61.0,37.0,16.3,21.8,24.8,23.3,11.200000000000001
89118,71.0,79.0,73.0,62.0,37.0,15.8,21.200000000000003,24.200000000000003,22.8,10.8
89119,70.0,78.0,71.0,61.0,37.0,16.0,21.3,24.3,22.900000000000002,10.9
89120,73.0,80.0,70.0,64.0,38.0,15.700000000000001,21.1,24.1,22.700000000000003,10.700000000000001
89121,80.0,88.0,72.0,67.0,39.0,15.600000000000001,21.1,24.1,22.700000000000003,10.600000000000001
89122,85.0,93.0,75.0,70.0,41.0,15.4,20.8,23.700000000000003,22.3,10.4
89123,88.0,98.0,77.0,72.0,41.0,15.600000000000001,21.1,23.900000000000002,22.5,10.600000000000001
89124,90.0,100.0,79.0,74.0,43.0,15.700000000000001,21.1,23.8,22.400000000000002,10.600000000000001
89125,91.0,101.0,80.0,75.0,43.0,15.700000000000001,21.200000000000003,23.8,22.400000000000002,10.600000000000001
89530,75.0,67.0,49.0,31.0,22.0,11.5,17.0,21.0,20.0,7.800000000000001
89531,77.0,69.0,51.0,33.0,23.0,11.3,16.900000000000002,20.900000000000002,19.900000000000002,7.7
89532,79.0,70.0,53.0,34.0,23.0,11.3,16.900000000000002,21.0,20.0,7.7
89533,79.0,71.0,56.0,36.0,23.0,11.4,17.0,21.1,20.1,7.9
89534,77.0,71.0,57.0,36.0,23.0,12.0,17.6,21.700000000000003,20.6,8.4
89535,75.0,70.0,57.0,36.0,22.0,12.600000000000001,18.3,22.3,21.200000000000003,8.9
89536,73.0,70.0,57.0,36.0,22.0,13.200000000000001,18.900000000000002,22.900000000000002,21.8,9.3
89537,74.0,72.0,59.0,37.0,22.0,13.100000000000001,18.8,22.900000000000002,21.8,9.4
89538,77.0,74.0,63.0,40.0,23.0,12.8,18.400000000000002,22.5,21.400000000000002,9.3
89539,78.0,77.0,67.0,41.0,24.0,12.700000000000001,18.400000000000002,22.400000000000002,21.400000000000002,9.200000000000001
89540,81.0,80.0,71.0,44.0,25.0,12.600000000000001,18.1,22.1,21.1,9.0
89541,82.0,81.0,74.0,44.0,27.0,12.8,18.3,22.3,21.3,9.1
89542,82.0,82.0,75.0,45.0,26.0,12.8,18.3,22.200000000000003,21.200000000000003,9.0
89543,82.0,84.0,75.0,44.0,25.0,12.9,18.400000000000002,22.3,21.200000000000003,8.8
89544,81.0,84.0,75.0,44.0,24.0,12.8,18.3,22.200000000000003,20.900000000000002,8.700000000000001
89545,80.0,83.0,75.0,44.0,24.0,12.8,18.400000000000002,22.200000000000003,21.0,8.700000000000001
89546,78.0,83.0,74.0,45.0,24.0,13.0,18.6,22.400000000000002,21.1,8.9
89547,78.0,83.0,74.0,46.0,24.0,13.100000000000001,18.7,22.5,21.3,9.0
89548,78.0,84.0,73.0,47.0,25.0,13.3,18.900000000000002,22.700000000000003,21.5,9.3
89549,78.0,84.0,73.0,48.0,25.0,13.4,19.0,22.700000000000003,21.6,9.5
89550,79.0,85.0,74.0,50.0,26.0,13.4,18.900000000000002,22.6,21.5,9.5
89551,79.0,85.0,74.0,51.0,26.0,13.600000000000001,19.1,22.8,21.700000000000003,9.600000000000001
89552,80.0,85.0,75.0,52.0,26.0,13.600000000000001,19.200000000000003,22.900000000000002,21.700000000000003,9.600000000000001
89553,81.0,84.0,76.0,53.0,26.0,13.700000000000001,19.3,22.900000000000002,21.8,9.700000000000001
89554,81.0,83.0,76.0,53.0,26.0,14.0,19.6,23.3,22.1,9.8
89555,82.0,82.0,78.0,55.0,26.0,14.0,19.6,23.200000000000003,22.1,9.8
89556,82.0,81.0,80.0,56.0,26.0,14.100000000000001,19.700000000000003,23.3,22.1,9.8
89557,82.0,80.0,80.0,57.0,26.0,14.200000000000001,19.8,23.400000000000002,22.200000000000003,9.9
89558,81.0,79.0,80.0,58.0,25.0,14.4,20.0,23.5,22.3,9.9
89559,83.0,79.0,81.0,59.0,26.0,14.3,19.900000000000002,23.5,22.3,9.8
89560,85.0,81.0,82.0,60.0,27.0,14.3,19.8,23.400000000000002,22.200000000000003,9.8
89561,86.0,82.0,83.0,61.0,29.0,14.4,20.0,23.6,22.3,10.0
89562,86.0,83.0,82.0,60.0,29.0,14.8,20.400000000000002,24.0,22.700000000000003,10.4
89563,87.0,85.0,84.0,61.0,31.0,14.700000000000001,20.400000000000002,23.900000000000002,22.6,10.4
89564,88.0,87.0,84.0,61.0,32.0,14.600000000000001,20.3,23.8,22.5,10.3
89565,88.0,88.0,84.0,60.0,33.0,14.600000000000001,20.400000000000002,23.900000000000002,22.6,10.3
89566,89.0,89.0,84.0,60.0,34.0,14.700000000000001,20.400000000000002,23.900000000000002,22.6,10.4
89567,89.0,91.0,84.0,61.0,36.0,14.8,20.5,23.900000000000002,22.700000000000003,10.5
89568,90.0,92.0,84.0,61.0,37.0,14.9,20.5,24.0,22.8,10.5
89569,90.0,93.0,83.0,62.0,38.0,15.100000000000001,20.6,24.0,22.900000000000002,10.600000000000001
89570,90.0,95.0,82.0,62.0,39.0,15.200000000000001,20.700000000000003,24.1,23.0,10.600000000000001
89571,89.0,95.0,80.0,62.0,39.0,15.4,20.8,24.3,23.0,10.700000000000001
89572,87.0,97.0,80.0,63.0,39.0,15.5,20.900000000000002,24.3,23.0,10.700000000000001
89573,85.0,97.0,79.0,64.0,39.0,15.4,20.900000000000002,24.3,23.0,10.700000000000001
89574,82.0,97.0,78.0,62.0,39.0,15.5,21.1,24.400000000000002,23.1,10.8
89575,81.0,97.0,78.0,62.0,39.0,15.600000000000001,21.200000000000003,24.5,23.1,10.8
89576,81.0,97.0,79.0,63.0,39.0,15.700000000000001,21.200000000000003,24.5,23.1,10.8
89577,81.0,95.0,78.0,63.0,39.0,15.9,21.400000000000002,24.6,23.200000000000003,10.9
89578,81.0,93.0,78.0,62.0,39.0,16.1,21.5,24.700000000000003,23.3,11.0
89581,76.0,84.0,75.0,61.0,37.0,16.2,21.6,24.5,23.200000000000003,11.100000000000001
89582,75.0,82.0,74.0,63.0,38.0,15.8,21.200000000000003,24.200000000000003,22.8,10.8
89583,76.0,83.0,73.0,65.0,39.0,15.4,20.8,23.8,22.400000000000002,10.4
89584,83.0,91.0,74.0,68.0,39.0,15.5,21.0,24.0,22.5,10.5
89585,86.0,95.0,75.0,70.0,40.0,15.600000000000001,21.0,24.0,22.5,10.5
89586,88.0,97.0,77.0,72.0,41.0,15.5,21.0,23.8,22.3,10.4
89993,75.0,69.0,49.0,32.0,22.0,11.100000000000001,16.6,20.700000000000003,19.700000000000003,7.6000000000000005
89994,78.0,71.0,52.0,34.0,23.0,10.9,16.5,20.5,19.6,7.5
89995,79.0,70.0,54.0,34.0,24.0,11.5,17.0,21.1,20.1,7.800000000000001
89996,75.0,69.0,54.0,35.0,23.0,12.3,17.900000000000002,21.900000000000002,20.900000000000002,8.4
89997,77.0,72.0,58.0,37.0,23.0,12.0,17.5,21.6,20.6,8.3
89998,73.0,70.0,56.0,36.0,23.0,13.0,18.7,22.8,21.6,9.1
89999,72.0,70.0,57.0,36.0,22.0,13.4,19.1,23.200000000000003,22.0,9.4
90000,71.0,71.0,58.0,36.0,21.0,13.5,19.200000000000003,23.3,22.200000000000003,9.600000000000001
90001,72.0,73.0,61.0,37.0,21.0,13.4,19.1,23.200000000000003,22.0,9.600000000000001
90002,74.0,75.0,64.0,39.0,23.0,13.200000000000001,18.900000000000002,23.0,21.900000000000002,9.5
90003,77.0,78.0,68.0,41.0,24.0,13.200000000000001,18.8,22.900000000000002,21.8,9.4
90004,79.0,80.0,72.0,43.0,26.0,13.0,18.6,22.6,21.5,9.200000000000001
90005,81.0,83.0,75.0,44.0,26.0,12.8,18.400000000000002,22.3,21.200000000000003,9.0
90006,82.0,84.0,76.0,44.0,25.0,12.700000000000001,18.3,22.200000000000003,21.0,8.700000000000001
90007,82.0,84.0,76.0,44.0,25.0,12.700000000000001,18.3,22.200000000000003,20.900000000000002,8.6
90008,80.0,84.0,76.0,44.0,24.0,12.600000000000001,18.3,22.200000000000003,20.8,8.6
90009,79.0,84.0,75.0,44.0,24.0,12.8,18.5,22.3,21.0,8.700000000000001
90010,79.0,84.0,75.0,46.0,25.0,12.9,18.5,22.400000000000002,21.1,8.9
90011,78.0,84.0,73.0,47.0,25.0,13.200000000000001,18.8,22.6,21.400000000000002,9.200000000000001
90012,77.0,85.0,72.0,48.0,25.0,13.4,19.0,22.700000000000003,21.6,9.600000000000001
90013,77.0,85.0,72.0,49.0,26.0,13.700000000000001,19.200000000000003,22.900000000000002,21.8,9.700000000000001
90014,78.0,85.0,72.0,49.0,26.0,13.8,19.3,23.0,21.900000000000002,9.8
90015,79.0,85.0,74.0,51.0,26.0,13.8,19.400000000000002,23.1,22.0,9.8
90016,81.0,85.0,76.0,52.0,27.0,13.600000000000001,19.1,22.8,21.700000000000003,9.600000000000001
90017,81.0,84.0,77.0,54.0,27.0,13.600000000000001,19.200000000000003,22.900000000000002,21.8,9.600000000000001
90018,82.0,84.0,78.0,55.0,27.0,13.700000000000001,19.3,22.900000000000002,21.700000000000003,9.5
90019,82.0,82.0,79.0,56.0,27.0,13.9,19.5,23.1,21.900000000000002,9.700000000000001
90020,82.0,81.0,79.0,57.0,26.0,14.0,19.700000000000003,23.3,22.0,9.700000000000001
90021,81.0,80.0,79.0,58.0,26.0,14.200000000000001,19.8,23.400000000000002,22.200000000000003,9.700000000000001
90022,81.0,79.0,79.0,58.0,26.0,14.3,19.900000000000002,23.5,22.3,9.700000000000001
90023,83.0,80.0,80.0,58.0,27.0,14.4,20.1,23.6,22.400000000000002,9.9
90024,85.0,82.0,81.0,59.0,29.0,14.5,20.1,23.700000000000003,22.400000000000002,10.100000000000001
90025,87.0,84.0,83.0,60.0,31.0,14.5,20.1,23.700000000000003,22.5,10.100000000000001
90026,88.0,86.0,83.0,60.0,32.0,14.600000000000001,20.3,23.8,22.6,10.3
90027,88.0,87.0,84.0,60.0,33.0,14.600000000000001,20.200000000000003,23.900000000000002,22.5,10.3
90028,88.0,88.0,84.0,59.0,33.0,14.8,20.5,24.1,22.8,10.4
90029,89.0,89.0,84.0,60.0,35.0,14.8,20.5,24.0,22.8,10.5
90030,89.0,91.0,83.0,60.0,36.0,15.0,20.6,24.200000000000003,22.900000000000002,10.700000000000001
90031,89.0,92.0,83.0,60.0,37.0,15.200000000000001,20.8,24.200000000000003,23.0,10.700000000000001
90032,90.0,93.0,82.0,61.0,38.0,15.200000000000001,20.700000000000003,24.200000000000003,23.0,10.700000000000001
90033,91.0,95.0,82.0,62.0,39.0,15.100000000000001,20.5,24.0,22.8,10.5
90034,91.0,96.0,81.0,63.0,39.0,15.100000000000001,20.6,24.0,22.8,10.5
90035,89.0,97.0,80.0,64.0,39.0,15.3,20.700000000000003,24.200000000000003,22.8,10.5
90036,86.0,98.0,79.0,63.0,39.0,15.4,20.900000000000002,24.3,23.0,10.700000000000001
90037,84.0,98.0,79.0,63.0,39.0,15.3,20.8,24.200000000000003,22.900000000000002,10.600000000000001
90038,82.0,98.0,78.0,62.0,39.0,15.4,20.900000000000002,24.3,23.0,10.600000000000001
90039,81.0,97.0,77.0,61.0,39.0,15.9,21.3,24.6,23.400000000000002,11.0
90456,75.0,69.0,50.0,32.0,23.0,11.0,16.5,20.6,19.6,7.5
90457,74.0,67.0,51.0,32.0,23.0,12.0,17.5,21.6,20.5,8.1
90458,71.0,66.0,52.0,33.0,23.0,12.8,18.400000000000002,22.400000000000002,21.400000000000002,8.700000000000001
90459,71.0,67.0,53.0,34.0,23.0,12.9,18.5,22.6,21.400000000000002,8.8
90460,73.0,69.0,56.0,36.0,23.0,12.8,18.400000000000002,22.5,21.3,8.8
90461,72.0,70.0,56.0,36.0,23.0,13.200000000000001,18.8,22.900000000000002,21.700000000000003,9.200000000000001
90462,72.0,70.0,57.0,36.0,22.0,13.4,19.1,23.1,22.0,9.4
90463,71.0,72.0,59.0,37.0,22.0,13.4,19.1,23.3,22.1,9.600000000000001
90464,71.0,73.0,60.0,37.0,22.0,13.5,19.200000000000003,23.400000000000002,22.200000000000003,9.700000000000001
90465,72.0,75.0,63.0,38.0,22.0,13.600000000000001,19.3,23.400000000000002,22.200000000000003,9.700000000000001
90466,73.0,76.0,65.0,38.0,23.0,13.5,19.3,23.3,22.200000000000003,9.600000000000001
90467,75.0,78.0,67.0,40.0,24.0,13.600000000000001,19.200000000000003,23.200000000000003,22.1,9.5
90468,80.0,82.0,73.0,43.0,26.0,12.8,18.5,22.400000000000002,21.3,9.0
90469,80.0,83.0,74.0,43.0,25.0,12.9,18.5,22.400000000000002,21.200000000000003,8.9
90470,82.0,85.0,76.0,45.0,26.0,12.4,18.0,22.0,20.700000000000003,8.5
90471,81.0,85.0,76.0,45.0,25.0,12.5,18.1,22.0,20.700000000000003,8.5
90472,79.0,84.0,75.0,44.0,25.0,12.8,18.5,22.3,21.1,8.8
90473,78.0,84.0,74.0,45.0,25.0,13.0,18.7,22.5,21.3,9.0
90474,78.0,85.0,73.0,46.0,25.0,13.200000000000001,18.8,22.6,21.5,9.3
90475,77.0,86.0,72.0,47.0,26.0,13.4,19.0,22.700000000000003,21.6,9.600000000000001
90476,77.0,86.0,72.0,48.0,26.0,13.600000000000001,19.1,22.8,21.8,9.700000000000001
90477,78.0,86.0,73.0,50.0,26.0,13.5,19.1,22.900000000000002,21.700000000000003,9.700000000000001
90478,79.0,86.0,74.0,51.0,27.0,13.5,19.0,22.8,21.6,9.600000000000001
90479,80.0,85.0,74.0,51.0,27.0,13.600000000000001,19.3,22.900000000000002,21.8,9.600000000000001
90480,81.0,85.0,76.0,53.0,27.0,13.5,19.1,22.8,21.700000000000003,9.5
90481,81.0,84.0,77.0,54.0,27.0,13.8,19.400000000000002,23.1,21.900000000000002,9.600000000000001
90482,81.0,82.0,77.0,54.0,27.0,14.0,19.6,23.200000000000003,22.0,9.700000000000001
90483,81.0,81.0,78.0,55.0,27.0,13.9,19.5,23.200000000000003,21.900000000000002,9.600000000000001
90484,82.0,81.0,79.0,57.0,27.0,13.9,19.5,23.1,21.900000000000002,9.4
90485,83.0,81.0,79.0,58.0,27.0,14.0,19.6,23.3,22.0,9.5
90486,84.0,82.0,80.0,58.0,28.0,14.200000000000001,19.700000000000003,23.400000000000002,22.1,9.700000000000001
90487,85.0,82.0,80.0,58.0,30.0,14.4,19.900000000000002,23.5,22.3,9.8
90488,86.0,84.0,81.0,58.0,31.0,14.600000000000001,20.1,23.8,22.5,10.100000000000001
90489,87.0,85.0,82.0,59.0,32.0,14.700000000000001,20.200000000000003,23.900000000000002,22.6,10.3
90490,88.0,87.0,83.0,59.0,33.0,14.9,20.5,24.1,22.8,10.5
90491,88.0,88.0,82.0,58.0,34.0,15.0,20.700000000000003,24.3,23.0,10.700000000000001
90492,88.0,89.0,83.0,59.0,35.0,15.0,20.700000000000003,24.200000000000003,23.0,10.700000000000001
90493,89.0,91.0,83.0,60.0,37.0,15.0,20.6,24.1,22.900000000000002,10.600000000000001
90494,90.0,93.0,84.0,61.0,38.0,14.8,20.400000000000002,23.900000000000002,22.700000000000003,10.5
90495,91.0,94.0,84.0,62.0,39.0,14.700000000000001,20.200000000000003,23.700000000000003,22.5,10.3
90496,92.0,96.0,83.0,63.0,40.0,14.8,20.3,23.700000000000003,22.5,10.3
90497,92.0,96.0,81.0,63.0,40.0,15.100000000000001,20.400000000000002,24.0,22.700000000000003,10.4
90498,92.0,98.0,80.0,64.0,40.0,15.0,20.400000000000002,23.900000000000002,22.6,10.3
90499,88.0,98.0,78.0,63.0,39.0,15.200000000000001,20.6,24.200000000000003,22.900000000000002,10.5
90919,71.0,65.0,50.0,32.0,23.0,12.100000000000001,17.7,21.700000000000003,20.6,8.200000000000001
90920,70.0,65.0,51.0,33.0,23.0,12.700000000000001,18.3,22.3,21.200000000000003,8.6
90921,70.0,66.0,52.0,34.0,23.0,13.0,18.5,22.6,21.400000000000002,8.8
90922,70.0,67.0,54.0,34.0,24.0,13.100000000000001,18.7,22.8,21.6,8.9
90923,72.0,69.0,56.0,36.0,24.0,12.9,18.6,22.6,21.5,8.9
90924,73.0,71.0,58.0,37.0,24.0,12.9,18.400000000000002,22.6,21.5,8.9
90925,73.0,71.0,58.0,37.0,23.0,13.100000000000001,18.7,22.900000000000002,21.8,9.200000000000001
90926,73.0,73.0,60.0,38.0,23.0,13.100000000000001,18.8,23.0,21.900000000000002,9.4
90927,72.0,74.0,61.0,37.0,23.0,13.4,19.1,23.200000000000003,22.1,9.600000000000001
90928,72.0,75.0,62.0,37.0,23.0,13.5,19.200000000000003,23.400000000000002,22.3,9.700000000000001
90929,73.0,75.0,64.0,38.0,23.0,13.700000000000001,19.400000000000002,23.5,22.3,9.700000000000001
90930,75.0,78.0,67.0,39.0,24.0,13.5,19.1,23.200000000000003,22.0,9.5
90931,78.0,81.0,71.0,42.0,25.0,13.0,18.7,22.700000000000003,21.5,9.1
90932,77.0,81.0,70.0,40.0,25.0,13.3,19.0,23.0,21.700000000000003,9.1
90933,78.0,83.0,72.0,42.0,25.0,13.100000000000001,18.7,22.700000000000003,21.400000000000002,8.9
90934,79.0,84.0,73.0,43.0,25.0,12.9,18.6,22.5,21.200000000000003,8.8
90935,78.0,84.0,73.0,44.0,25.0,13.0,18.6,22.5,21.200000000000003,8.9
90936,78.0,85.0,73.0,45.0,25.0,13.100000000000001,18.6,22.5,21.3,9.1
90937,78.0,85.0,73.0,46.0,26.0,13.200000000000001,18.7,22.5,21.5,9.3
90938,78.0,86.0,72.0,47.0,26.0,13.3,18.8,22.6,21.6,9.5
90939,77.0,86.0,71.0,47.0,26.0,13.600000000000001,19.1,22.900000000000002,21.900000000000002,9.8
91383,68.0,64.0,51.0,33.0,23.0,12.9,18.400000000000002,22.5,21.3,8.700000000000001
91384,69.0,66.0,53.0,34.0,23.0,13.0,18.5,22.700000000000003,21.5,8.8
91385,70.0,67.0,55.0,35.0,24.0,13.0,18.6,22.6,21.5,8.8
91386,70.0,68.0,56.0,36.0,24.0,13.100000000000001,18.7,22.8,21.6,8.9
91387,73.0,71.0,59.0,37.0,24.0,12.8,18.400000000000002,22.5,21.400000000000002,8.9
91388,73.0,73.0,60.0,38.0,24.0,13.100000000000001,18.7,22.8,21.700000000000003,9.200000000000001
